country,tenure_type,income,year,value
Cyprus,Rent (private),2nd Quintile,2018,0.25129619240760803
Cyprus,Rent (private),2nd Quintile,2019,0.25516054034233093
Cyprus,Rent (private),2nd Quintile,2020,0.25068986415863037
Cyprus,Rent (private),3rd Quintile,2010,0.14915165305137634
Cyprus,Rent (private),3rd Quintile,2011,0.10243978351354599
Cyprus,Rent (private),3rd Quintile,2012,0.13920779526233673
Cyprus,Rent (private),3rd Quintile,2013,0.12851056456565857
Cyprus,Rent (private),3rd Quintile,2014,0.12847314774990082
Cyprus,Rent (private),3rd Quintile,2015,0.13023453950881958
Cyprus,Rent (private),3rd Quintile,2016,0.14019352197647095
Cyprus,Rent (private),3rd Quintile,2017,0.16737186908721924
Cyprus,Rent (private),3rd Quintile,2018,0.1770564168691635
Cyprus,Rent (private),3rd Quintile,2019,0.17924995720386505
Cyprus,Rent (private),3rd Quintile,2020,0.17279532551765442
Cyprus,Rent (private),4th Quintile,2010,0.0989440530538559
Cyprus,Rent (private),4th Quintile,2011,0.11563431471586227
Cyprus,Rent (private),4th Quintile,2012,0.0874713584780693
Cyprus,Rent (private),4th Quintile,2013,0.08532717078924179
Cyprus,Rent (private),4th Quintile,2014,0.0959417000412941
Cyprus,Rent (private),4th Quintile,2015,0.11337370425462723
Cyprus,Rent (private),4th Quintile,2016,0.11290910840034485
Cyprus,Rent (private),4th Quintile,2017,0.10712288320064545
Cyprus,Rent (private),4th Quintile,2018,0.1226259097456932
Cyprus,Rent (private),4th Quintile,2019,0.1146928071975708
Cyprus,Rent (private),4th Quintile,2020,0.10902051627635956
Cyprus,Rent (private),Top Quintile,2010,0.06801768392324448
Cyprus,Rent (private),Top Quintile,2011,0.07342497259378433
Cyprus,Rent (private),Top Quintile,2012,0.07590044289827347
Cyprus,Rent (private),Top Quintile,2013,0.07558957487344742
Cyprus,Rent (private),Top Quintile,2014,0.0783253014087677
Cyprus,Rent (private),Top Quintile,2015,0.08592256903648376
Cyprus,Rent (private),Top Quintile,2016,0.06693404912948608
Cyprus,Rent (private),Top Quintile,2017,0.07521066814661026
Cyprus,Rent (private),Top Quintile,2018,0.07466139644384384
Cyprus,Rent (private),Top Quintile,2019,0.10568536072969437
Cyprus,Rent (private),Top Quintile,2020,0.1205531656742096
Cyprus,Rent (subsidized),Bottom Quintile,2010,0.0067788828164339066
Cyprus,Rent (subsidized),Bottom Quintile,2011,0.010663587599992752
Cyprus,Rent (subsidized),Bottom Quintile,2012,0.01685446687042713
Cyprus,Rent (subsidized),Bottom Quintile,2013,0.022395024076104164
Cyprus,Rent (subsidized),Bottom Quintile,2014,0.02297879382967949
Cyprus,Rent (subsidized),Bottom Quintile,2015,0.024029867723584175
Cyprus,Rent (subsidized),Bottom Quintile,2016,0.008841556496918201
Cyprus,Rent (subsidized),Bottom Quintile,2017,0.012733520939946175
Cyprus,Rent (subsidized),Bottom Quintile,2018,0.02030915766954422
Cyprus,Rent (subsidized),Bottom Quintile,2019,0.015613463707268238
Cyprus,Rent (subsidized),Bottom Quintile,2020,0.020971648395061493
Cyprus,Rent (subsidized),2nd Quintile,2010,0.019989997148513794
Cyprus,Rent (subsidized),2nd Quintile,2011,0.027400849387049675
Cyprus,Rent (subsidized),2nd Quintile,2012,0.01115360762923956
Cyprus,Rent (subsidized),2nd Quintile,2013,0.011853562667965889
Cyprus,Rent (subsidized),2nd Quintile,2014,0.01720462553203106
Cyprus,Rent (subsidized),2nd Quintile,2015,0.003648697631433606
Cyprus,Rent (subsidized),2nd Quintile,2016,0.003147317562252283
Cyprus,Rent (subsidized),2nd Quintile,2017,0.010439894162118435
Cyprus,Rent (subsidized),2nd Quintile,2018,0.007871884852647781
Cyprus,Rent (subsidized),2nd Quintile,2019,0.018806055188179016
Cyprus,Rent (subsidized),2nd Quintile,2020,0.007106816861778498
Cyprus,Rent (subsidized),3rd Quintile,2010,0.0031262452248483896
Cyprus,Rent (subsidized),3rd Quintile,2011,0.009041368030011654
Cyprus,Rent (subsidized),3rd Quintile,2012,0.013013702817261219
Cyprus,Rent (subsidized),3rd Quintile,2013,0.012956441380083561
Cyprus,Rent (subsidized),3rd Quintile,2014,0.013326217420399189
Cyprus,Rent (subsidized),3rd Quintile,2015,0.007722393609583378
Cyprus,Rent (subsidized),3rd Quintile,2016,0.005543859209865332
Cyprus,Rent (subsidized),3rd Quintile,2017,NA
Cyprus,Rent (subsidized),3rd Quintile,2018,NA
Cyprus,Rent (subsidized),3rd Quintile,2019,3.87404317734763e-4
Cyprus,Rent (subsidized),3rd Quintile,2020,0.015076047740876675
Cyprus,Rent (subsidized),4th Quintile,2010,0.007693027146160603
Cyprus,Rent (subsidized),4th Quintile,2011,0.0034024114720523357
Cyprus,Rent (subsidized),4th Quintile,2012,0.002737697446718812
Cyprus,Rent (subsidized),4th Quintile,2013,0.0033146757632493973
Cyprus,Rent (subsidized),4th Quintile,2014,8.863619877956808e-4
Cyprus,Rent (subsidized),4th Quintile,2015,0.0058019426651299
Cyprus,Rent (subsidized),4th Quintile,2016,0.003216990502551198
Cyprus,Rent (subsidized),4th Quintile,2017,0.00533379428088665
Cyprus,Rent (subsidized),4th Quintile,2018,0.007649877108633518
Cyprus,Rent (subsidized),4th Quintile,2019,0.007799043785780668
Cyprus,Rent (subsidized),4th Quintile,2020,0.004620593972504139
Cyprus,Rent (subsidized),Top Quintile,2010,0.0032606215681880713
Cyprus,Rent (subsidized),Top Quintile,2011,0.006613058038055897
Cyprus,Rent (subsidized),Top Quintile,2012,0.005420617759227753
Cyprus,Rent (subsidized),Top Quintile,2013,0.0022437258157879114
Cyprus,Rent (subsidized),Top Quintile,2014,7.778033032082021e-4
Cyprus,Rent (subsidized),Top Quintile,2015,0.003092661267146468
Cyprus,Rent (subsidized),Top Quintile,2016,0.003337078494951129
Cyprus,Rent (subsidized),Top Quintile,2017,0.003565991297364235
Cyprus,Rent (subsidized),Top Quintile,2018,0.00579114118590951
Cyprus,Rent (subsidized),Top Quintile,2019,0.0045213825069367886
Cyprus,Rent (subsidized),Top Quintile,2020,0.006029325537383556
Cyprus,"Other, unknown",Bottom Quintile,2010,0.399920254945755
Cyprus,"Other, unknown",Bottom Quintile,2011,0.3980731666088104
Cyprus,"Other, unknown",Bottom Quintile,2012,0.34935760498046875
Cyprus,"Other, unknown",Bottom Quintile,2013,0.3351608216762543
Cyprus,"Other, unknown",Bottom Quintile,2014,0.3328968286514282
Cyprus,"Other, unknown",Bottom Quintile,2015,0.3036399185657501
Cyprus,"Other, unknown",Bottom Quintile,2016,0.31781005859375
Cyprus,"Other, unknown",Bottom Quintile,2017,0.3298516869544983
Cyprus,"Other, unknown",Bottom Quintile,2018,0.32831916213035583
Cyprus,"Other, unknown",Bottom Quintile,2019,0.3483653664588928
Cyprus,"Other, unknown",Bottom Quintile,2020,0.3683699071407318
Cyprus,"Other, unknown",2nd Quintile,2010,0.21456508338451385
Cyprus,"Other, unknown",2nd Quintile,2011,0.18739275634288788
Cyprus,"Other, unknown",2nd Quintile,2012,0.21474413573741913
Cyprus,"Other, unknown",2nd Quintile,2013,0.23922307789325714
Cyprus,"Other, unknown",2nd Quintile,2014,0.22154703736305237
Cyprus,"Other, unknown",2nd Quintile,2015,0.22734452784061432
Cyprus,"Other, unknown",2nd Quintile,2016,0.2073698788881302
Cyprus,"Other, unknown",2nd Quintile,2017,0.1955687403678894
Cyprus,"Other, unknown",2nd Quintile,2018,0.2231699526309967
Cyprus,"Other, unknown",2nd Quintile,2019,0.22755683958530426
Cyprus,"Other, unknown",2nd Quintile,2020,0.2155054658651352
Cyprus,"Other, unknown",3rd Quintile,2010,0.13126449286937714
Cyprus,"Other, unknown",3rd Quintile,2011,0.15998266637325287
Cyprus,"Other, unknown",3rd Quintile,2012,0.1375758796930313
Cyprus,"Other, unknown",3rd Quintile,2013,0.12919804453849792
Cyprus,"Other, unknown",3rd Quintile,2014,0.14958737790584564
Cyprus,"Other, unknown",3rd Quintile,2015,0.1408766508102417
Cyprus,"Other, unknown",3rd Quintile,2016,0.14339657127857208
Cyprus,"Other, unknown",3rd Quintile,2017,0.16020576655864716
Cyprus,"Other, unknown",3rd Quintile,2018,0.1303161382675171
Cyprus,"Other, unknown",3rd Quintile,2019,0.1311722993850708
Cyprus,"Other, unknown",3rd Quintile,2020,0.10587853193283081
Cyprus,"Other, unknown",4th Quintile,2010,0.12101186811923981
Cyprus,"Other, unknown",4th Quintile,2011,0.08284425735473633
Cyprus,"Other, unknown",4th Quintile,2012,0.09539803862571716
Cyprus,"Other, unknown",4th Quintile,2013,0.11735730618238449
Cyprus,"Other, unknown",4th Quintile,2014,0.1088031753897667
Cyprus,"Other, unknown",4th Quintile,2015,0.09438864886760712
Cyprus,"Other, unknown",4th Quintile,2016,0.10378827899694443
Cyprus,"Other, unknown",4th Quintile,2017,0.09366656094789505
Cyprus,"Other, unknown",4th Quintile,2018,0.08994953334331512
Cyprus,"Other, unknown",4th Quintile,2019,0.11378654092550278
Cyprus,"Other, unknown",4th Quintile,2020,0.12950941920280457
Cyprus,"Other, unknown",Top Quintile,2010,0.07846754789352417
Cyprus,"Other, unknown",Top Quintile,2011,0.08708877861499786
Cyprus,"Other, unknown",Top Quintile,2012,0.07367704063653946
Cyprus,"Other, unknown",Top Quintile,2013,0.07548928260803223
Cyprus,"Other, unknown",Top Quintile,2014,0.07637298107147217
Cyprus,"Other, unknown",Top Quintile,2015,0.0762929692864418
Cyprus,"Other, unknown",Top Quintile,2016,0.08595594763755798
Cyprus,"Other, unknown",Top Quintile,2017,0.0769161656498909
Cyprus,"Other, unknown",Top Quintile,2018,0.08211445808410645
Cyprus,"Other, unknown",Top Quintile,2019,0.089483842253685
Cyprus,"Other, unknown",Top Quintile,2020,0.08904280513525009
Malta,Own outright,Bottom Quintile,2010,0.5743572115898132
Malta,Own outright,Bottom Quintile,2011,0.5432127118110657
Malta,Own outright,Bottom Quintile,2012,0.5533753633499146
Malta,Own outright,Bottom Quintile,2013,0.5329345464706421
Malta,Own outright,Bottom Quintile,2014,0.5258002877235413
Malta,Own outright,Bottom Quintile,2015,0.5305652022361755
Malta,Own outright,Bottom Quintile,2016,0.5407996773719788
Malta,Own outright,Bottom Quintile,2017,0.561565101146698
Malta,Own outright,Bottom Quintile,2018,0.5817529559135437
Malta,Own outright,Bottom Quintile,2019,0.5768022537231445
Malta,Own outright,Bottom Quintile,2020,0.549698531627655
Malta,Own outright,2nd Quintile,2010,0.6083673238754272
Malta,Own outright,2nd Quintile,2011,0.6094644069671631
Malta,Own outright,2nd Quintile,2012,0.6192739605903625
Malta,Own outright,2nd Quintile,2013,0.6115270256996155
Malta,Own outright,2nd Quintile,2014,0.6143171191215515
Malta,Own outright,2nd Quintile,2015,0.615456223487854
Malta,Own outright,2nd Quintile,2016,0.6050729155540466
Malta,Own outright,2nd Quintile,2017,0.5987069010734558
Malta,Own outright,2nd Quintile,2018,0.615283191204071
Malta,Own outright,2nd Quintile,2019,0.6247849464416504
Malta,Own outright,2nd Quintile,2020,0.6057156324386597
Malta,Own outright,3rd Quintile,2010,0.6430999636650085
Malta,Own outright,3rd Quintile,2011,0.6326471567153931
Malta,Own outright,3rd Quintile,2012,0.6225175857543945
Malta,Own outright,3rd Quintile,2013,0.6213852167129517
Malta,Own outright,3rd Quintile,2014,0.5995845198631287
Malta,Own outright,3rd Quintile,2015,0.605494499206543
Malta,Own outright,3rd Quintile,2016,0.606887698173523
Malta,Own outright,3rd Quintile,2017,0.5989911556243896
Malta,Own outright,3rd Quintile,2018,0.6255829334259033
Malta,Own outright,3rd Quintile,2019,0.5542117357254028
Malta,Own outright,3rd Quintile,2020,0.5982815027236938
Malta,Own outright,4th Quintile,2010,0.584239661693573
Malta,Own outright,4th Quintile,2011,0.6411263942718506
Malta,Own outright,4th Quintile,2012,0.6809026598930359
Malta,Own outright,4th Quintile,2013,0.6336872577667236
Malta,Own outright,4th Quintile,2014,0.6198228001594543
Malta,Own outright,4th Quintile,2015,0.624099612236023
Malta,Own outright,4th Quintile,2016,0.607724130153656
Malta,Own outright,4th Quintile,2017,0.6002867817878723
Malta,Own outright,4th Quintile,2018,0.5160927772521973
Malta,Own outright,4th Quintile,2019,0.5268709659576416
Malta,Own outright,4th Quintile,2020,0.5427873730659485
Malta,Own outright,Top Quintile,2010,0.617180585861206
Malta,Own outright,Top Quintile,2011,0.5900484919548035
Malta,Own outright,Top Quintile,2012,0.6087719202041626
Malta,Own outright,Top Quintile,2013,0.5918644666671753
Malta,Own outright,Top Quintile,2014,0.565929651260376
Malta,Own outright,Top Quintile,2015,0.5762004852294922
Malta,Own outright,Top Quintile,2016,0.5866298079490662
Malta,Own outright,Top Quintile,2017,0.5575881004333496
Malta,Own outright,Top Quintile,2018,0.5677485466003418
Malta,Own outright,Top Quintile,2019,0.5711266398429871
Malta,Own outright,Top Quintile,2020,0.5433720350265503
Malta,Owner with mortgage,Bottom Quintile,2010,0.06920382380485535
Malta,Owner with mortgage,Bottom Quintile,2011,0.08515329658985138
Malta,Owner with mortgage,Bottom Quintile,2012,0.09137534350156784
Malta,Owner with mortgage,Bottom Quintile,2013,0.1176244243979454
Malta,Owner with mortgage,Bottom Quintile,2014,0.09731713682413101
Malta,Owner with mortgage,Bottom Quintile,2015,0.09757077693939209
Malta,Owner with mortgage,Bottom Quintile,2016,0.07899308204650879
Malta,Owner with mortgage,Bottom Quintile,2017,0.07403933256864548
Malta,Owner with mortgage,Bottom Quintile,2018,0.08880868554115295
Malta,Owner with mortgage,Bottom Quintile,2019,0.06686700880527496
Malta,Owner with mortgage,Bottom Quintile,2020,0.1020633801817894
Malta,Owner with mortgage,2nd Quintile,2010,0.11092599481344223
Malta,Owner with mortgage,2nd Quintile,2011,0.11050751805305481
Malta,Owner with mortgage,2nd Quintile,2012,0.10531845688819885
Malta,Owner with mortgage,2nd Quintile,2013,0.1044255793094635
Malta,Owner with mortgage,2nd Quintile,2014,0.11219232529401779
Malta,Owner with mortgage,2nd Quintile,2015,0.11589551717042923
Malta,Owner with mortgage,2nd Quintile,2016,0.13726374506950378
Malta,Owner with mortgage,2nd Quintile,2017,0.14043624699115753
Malta,Owner with mortgage,2nd Quintile,2018,0.10309633612632751
Malta,Owner with mortgage,2nd Quintile,2019,0.10363879799842834
Malta,Owner with mortgage,2nd Quintile,2020,0.1447015255689621
Malta,Owner with mortgage,3rd Quintile,2010,0.12919841706752777
Malta,Owner with mortgage,3rd Quintile,2011,0.16776350140571594
Malta,Owner with mortgage,3rd Quintile,2012,0.17518393695354462
Malta,Owner with mortgage,3rd Quintile,2013,0.15275456011295319
Malta,Owner with mortgage,3rd Quintile,2014,0.19891539216041565
Malta,Owner with mortgage,3rd Quintile,2015,0.18718130886554718
Malta,Owner with mortgage,3rd Quintile,2016,0.1919884979724884
Malta,Owner with mortgage,3rd Quintile,2017,0.20087669789791107
Malta,Owner with mortgage,3rd Quintile,2018,0.2045697420835495
Malta,Owner with mortgage,3rd Quintile,2019,0.18877318501472473
Malta,Owner with mortgage,3rd Quintile,2020,0.20197327435016632
Malta,Owner with mortgage,4th Quintile,2010,0.22884556651115417
Malta,Owner with mortgage,4th Quintile,2011,0.19910062849521637
Malta,Owner with mortgage,4th Quintile,2012,0.17362508177757263
Malta,Owner with mortgage,4th Quintile,2013,0.22284013032913208
Malta,Owner with mortgage,4th Quintile,2014,0.22498305141925812
Malta,Owner with mortgage,4th Quintile,2015,0.2313484400510788
Malta,Owner with mortgage,4th Quintile,2016,0.2517894208431244
Malta,Owner with mortgage,4th Quintile,2017,0.26236677169799805
Malta,Owner with mortgage,4th Quintile,2018,0.34499266743659973
Malta,Owner with mortgage,4th Quintile,2019,0.35768941044807434
Malta,Owner with mortgage,4th Quintile,2020,0.33254411816596985
Malta,Owner with mortgage,Top Quintile,2010,0.25988271832466125
Malta,Owner with mortgage,Top Quintile,2011,0.29121002554893494
Malta,Owner with mortgage,Top Quintile,2012,0.29606539011001587
Malta,Owner with mortgage,Top Quintile,2013,0.2872964143753052
Malta,Owner with mortgage,Top Quintile,2014,0.3103059232234955
Malta,Owner with mortgage,Top Quintile,2015,0.30490660667419434
Malta,Owner with mortgage,Top Quintile,2016,0.32045772671699524
Malta,Owner with mortgage,Top Quintile,2017,0.37553074955940247
Malta,Owner with mortgage,Top Quintile,2018,0.37010470032691956
Malta,Owner with mortgage,Top Quintile,2019,0.36301350593566895
Malta,Owner with mortgage,Top Quintile,2020,0.3904837369918823
